19/06/2022 09:00,Chesterfield,Tracy Hill,"Regular Flat white - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25",8.15,CARD,2799422277038040
19/06/2022 09:02,Chesterfield,Doyle Pena,"Large Flat white - 2.45, Large Latte - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",7.65,CARD,9870853616923702
19/06/2022 09:04,Chesterfield,Michael Jackson,"Regular Flat white - 2.15, Regular Latte - 2.15",4.3,CARD,1965056735075609
19/06/2022 09:06,Chesterfield,Lorraine Hamel,"Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55",8.25,CARD,9348158828184128
19/06/2022 09:08,Chesterfield,Tracy Gump,Large Flavoured iced latte - Vanilla - 3.25,3.25,CARD,1510161850892672
19/06/2022 09:10,Chesterfield,Carol Dixon,"Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55",5.0,CASH,
19/06/2022 09:12,Chesterfield,Paul Mona,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",14.35,CARD,4354142382143147
19/06/2022 09:14,Chesterfield,Mary Bowman,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,2640638570069621
19/06/2022 09:17,Chesterfield,Wendy Hill,"Large Latte - 2.45, Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55",13.65,CARD,1155462540396100
19/06/2022 09:19,Chesterfield,Candice Tatum,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25",15.25,CARD,5927890771134883
19/06/2022 09:21,Chesterfield,Helen Dodson,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Vanilla - 3.25, Large Flat white - 2.45",11.7,CARD,8460088314616131
