14/06/2022 09:00,Chesterfield,Margaret Tolar,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",14.25,CARD,4579069996572693
14/06/2022 09:02,Chesterfield,Marvin Walker,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,2746609472558331
14/06/2022 09:04,Chesterfield,Trevor Hanley,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,8082798473480162
14/06/2022 09:06,Chesterfield,Charlotte Davis,Regular Flavoured latte - Hazelnut - 2.55,2.55,CASH,
14/06/2022 09:08,Chesterfield,Leon Harewood,"Large Flavoured iced latte - Caramel - 3.25, Large Latte - 2.45, Large Latte - 2.45",8.15,CASH,
14/06/2022 09:10,Chesterfield,Joseph Leonard,Regular Flat white - 2.15,2.15,CARD,9694907860466228
14/06/2022 09:12,Chesterfield,Carl Henderson,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Vanilla - 2.75",8.55,CARD,6625572119182486
14/06/2022 09:14,Chesterfield,Rose Pelletier,"Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured latte - Hazelnut - 2.55",11.0,CARD,5867116783140136
14/06/2022 09:17,Chesterfield,Ben Quiles,"Large Flavoured iced latte - Hazelnut - 3.25, Large Latte - 2.45",5.7,CARD,8303103450281183
14/06/2022 09:19,Chesterfield,Matthew Althouse,"Regular Latte - 2.15, Large Latte - 2.45",4.6,CARD,1689868736019695
14/06/2022 09:21,Chesterfield,Stephen Evans,"Large Flavoured iced latte - Hazelnut - 3.25, Large Latte - 2.45, Regular Flavoured iced latte - Vanilla - 2.75",8.45,CARD,6575890674036778
14/06/2022 09:23,Chesterfield,Eleanor Herring,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",10.6,CARD,9494780054923881
14/06/2022 09:25,Chesterfield,Roderick Broderick,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,4473056013978466
14/06/2022 09:27,Chesterfield,Margaret Lisbey,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,2945381512894120
14/06/2022 09:29,Chesterfield,Michelle Porter,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25",8.15,CASH,
14/06/2022 09:32,Chesterfield,Linda Sheppard,"Large Flavoured iced latte - Caramel - 3.25, Large Latte - 2.45, Regular Latte - 2.15",7.85,CARD,4242809958144071
14/06/2022 09:34,Chesterfield,Amanda Knower,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25, Regular Latte - 2.15",7.95,CASH,
14/06/2022 09:36,Chesterfield,Francis Gibson,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55",5.8,CARD,2166309503021435
14/06/2022 09:38,Chesterfield,Randy Drumm,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15, Regular Latte - 2.15, Regular Latte - 2.15",12.45,CASH,
14/06/2022 09:40,Chesterfield,Randi Love,Regular Flat white - 2.15,2.15,CASH,
14/06/2022 09:42,Chesterfield,Natalie Brezenski,Regular Flat white - 2.15,2.15,CARD,8963625551533331
14/06/2022 09:44,Chesterfield,Ethel Pepper,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45",5.2,CASH,
14/06/2022 09:46,Chesterfield,Irene White,Large Flavoured latte - Hazelnut - 2.85,2.85,CASH,
14/06/2022 09:49,Chesterfield,Henry Walden,"Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Regular Latte - 2.15, Regular Flat white - 2.15, Regular Latte - 2.15",11.65,CARD,4275766405264530
14/06/2022 09:51,Chesterfield,Jeremy Burton,"Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",8.15,CARD,9357919068616692
14/06/2022 09:53,Chesterfield,Darrell Hibbs,"Large Flat white - 2.45, Large Flavoured iced latte - Hazelnut - 3.25",5.7,CARD,2302436427541190
14/06/2022 09:55,Chesterfield,Sarah Ostrowski,Regular Flat white - 2.15,2.15,CARD,7662984523127814
14/06/2022 09:57,Chesterfield,Joseph Mcquade,"Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15",14.75,CASH,
14/06/2022 09:59,Chesterfield,Jeanette Mai,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Caramel - 3.25",6.0,CASH,
14/06/2022 10:01,Chesterfield,Gerald Maxwell,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75",10.7,CASH,
14/06/2022 10:02,Chesterfield,Bradley Lebrecque,Large Flavoured iced latte - Vanilla - 3.25,3.25,CASH,
14/06/2022 10:03,Chesterfield,Glenn Lopez,"Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",5.2,CASH,
14/06/2022 10:04,Chesterfield,Donna Watts,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,2415897971659543
14/06/2022 10:05,Chesterfield,Coral Lough,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,3643757691337697
14/06/2022 10:06,Chesterfield,Ralph Merrick,Regular Flat white - 2.15,2.15,CASH,
14/06/2022 10:07,Chesterfield,Samuel Evans,"Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15, Regular Flat white - 2.15, Regular Flat white - 2.15",9.0,CASH,
14/06/2022 10:08,Chesterfield,Blanche Veloz,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CASH,
14/06/2022 10:09,Chesterfield,Rodolfo Anderson,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15",7.95,CARD,7887989793545754
14/06/2022 10:10,Chesterfield,Elvira Palacios,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CASH,
14/06/2022 10:11,Chesterfield,Karen Porraz,"Large Flat white - 2.45, Regular Latte - 2.15, Regular Flavoured iced latte - Vanilla - 2.75, Regular Latte - 2.15, Large Flat white - 2.45",11.95,CARD,6611301804092807
14/06/2022 10:12,Chesterfield,Lillian Little,"Large Latte - 2.45, Large Flat white - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Vanilla - 3.25",10.9,CASH,
14/06/2022 10:13,Chesterfield,Mary Hoeck,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Large Flat white - 2.45, Large Flavoured iced latte - Caramel - 3.25",16.6,CARD,6506274998153087
14/06/2022 10:14,Chesterfield,Rogelio Dunn,"Large Latte - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Vanilla - 3.25",11.8,CARD,4761560152531646
14/06/2022 10:15,Chesterfield,Carl Winebrenner,Large Flavoured iced latte - Vanilla - 3.25,3.25,CARD,6595204924970429
14/06/2022 10:16,Chesterfield,Fidel Latigo,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,1987238716729108
14/06/2022 10:17,Chesterfield,Donna Gustason,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CASH,
14/06/2022 10:18,Chesterfield,Tim Measheaw,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,7456455180810675
14/06/2022 10:19,Chesterfield,Jane Olivas,"Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55",10.3,CARD,3606137019091854
14/06/2022 10:20,Chesterfield,Walter Loudy,Regular Flat white - 2.15,2.15,CARD,4426538068601548
14/06/2022 10:21,Chesterfield,William Boyer,"Regular Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Flat white - 2.45",7.45,CASH,
14/06/2022 10:22,Chesterfield,Rudy White,Large Flat white - 2.45,2.45,CARD,2640482890742462
14/06/2022 10:23,Chesterfield,Jessica Price,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25",6.0,CASH,
14/06/2022 10:24,Chesterfield,Joshua Strasser,"Large Latte - 2.45, Regular Flavoured iced latte - Vanilla - 2.75",5.2,CARD,3253604011116204
14/06/2022 10:25,Chesterfield,Carol Smith,Large Latte - 2.45,2.45,CASH,
14/06/2022 10:26,Chesterfield,Angelita Deldonno,"Large Latte - 2.45, Regular Flat white - 2.15, Large Flat white - 2.45",7.05,CARD,1154215799538660
14/06/2022 10:27,Chesterfield,Marie Osofsky,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85",5.6,CARD,5757126575757591
14/06/2022 10:27,Chesterfield,Douglas Roloff,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25",5.8,CARD,4202376399572642
14/06/2022 10:28,Chesterfield,Lewis Gold,Regular Latte - 2.15,2.15,CARD,9722385394508299
14/06/2022 10:29,Chesterfield,Marie Gannett,"Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",4.9,CARD,7202191027410407
14/06/2022 10:30,Chesterfield,Jane Royer,Regular Latte - 2.15,2.15,CASH,
14/06/2022 10:31,Chesterfield,Carl Crook,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",13.25,CARD,1415345650046377
14/06/2022 10:32,Chesterfield,Susan Biggers,"Large Flavoured iced latte - Caramel - 3.25, Large Flat white - 2.45",5.7,CASH,
14/06/2022 10:33,Chesterfield,Richard Corcoran,"Regular Latte - 2.15, Large Latte - 2.45",4.6,CARD,9935823077205166
14/06/2022 10:34,Chesterfield,Christopher Harshbarger,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,6123658390871612
14/06/2022 10:35,Chesterfield,Donald Augeri,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,4585921245236843
14/06/2022 10:36,Chesterfield,Rochelle Brock,"Regular Flat white - 2.15, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Hazelnut - 3.25",13.95,CARD,3735205754821710
14/06/2022 10:37,Chesterfield,Andrew Norvell,Large Flavoured iced latte - Vanilla - 3.25,3.25,CARD,4972142892369361
14/06/2022 10:38,Chesterfield,Gladys Sproul,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45",8.95,CASH,
14/06/2022 10:39,Chesterfield,Benjamin Miller,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Latte - 2.15",5.4,CARD,2234476444122527
14/06/2022 10:40,Chesterfield,Joseph Kenney,"Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15",7.45,CASH,
14/06/2022 10:41,Chesterfield,Eric Lilley,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15",5.4,CARD,6814775156203029
14/06/2022 10:42,Chesterfield,Robert Locke,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45, Large Flat white - 2.45",7.65,CARD,3686782815543271
14/06/2022 10:43,Chesterfield,Muriel Bagley,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CASH,
14/06/2022 10:44,Chesterfield,Jay Pele,"Large Flat white - 2.45, Regular Latte - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15",12.75,CARD,5954606741168731
14/06/2022 10:45,Chesterfield,Nelson Spinney,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",8.45,CASH,
14/06/2022 10:46,Chesterfield,Sheila Ward,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45",13.95,CARD,5107857117705711
14/06/2022 10:47,Chesterfield,Russell Billings,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,5651205681874554
14/06/2022 10:48,Chesterfield,Lorenzo Bullen,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Caramel - 2.75",17.5,CARD,4586443999874529
14/06/2022 10:49,Chesterfield,Jeffrey Ceasar,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,2367720643524698
14/06/2022 10:50,Chesterfield,Pamela Snow,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,6173503648430863
14/06/2022 10:51,Chesterfield,Jeannie Burkins,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",8.25,CARD,8381771142027220
14/06/2022 10:52,Chesterfield,Philip Mejia,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Hazelnut - 3.25",9.05,CARD,3095607941634702
14/06/2022 10:53,Chesterfield,Bobby Cernota,"Large Flat white - 2.45, Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55",7.45,CARD,6220314633888242
14/06/2022 10:54,Chesterfield,Maude Hollomon,"Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Hazelnut - 2.75",5.6,CARD,4248531559358524
14/06/2022 10:55,Chesterfield,Felton Kama,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45",17.2,CARD,7931276179994202
14/06/2022 10:56,Chesterfield,Peter Gleim,"Regular Latte - 2.15, Large Latte - 2.45, Large Flavoured iced latte - Vanilla - 3.25",7.85,CARD,7138102305788184
14/06/2022 10:56,Chesterfield,Thaddeus Linn,"Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45",5.0,CASH,
14/06/2022 10:57,Chesterfield,Megan Manning,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Vanilla - 2.75",11.6,CASH,
14/06/2022 10:58,Chesterfield,Donna Rodriguez,"Regular Flat white - 2.15, Regular Latte - 2.15",4.3,CASH,
14/06/2022 10:59,Chesterfield,Charles Shurtliff,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,7655514019153469
14/06/2022 11:00,Chesterfield,Mark Welch,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",8.05,CARD,9616030099577785
14/06/2022 11:03,Chesterfield,Michael Rabun,"Regular Latte - 2.15, Large Flavoured latte - Hazelnut - 2.85",5.0,CARD,1413135903503424
14/06/2022 11:06,Chesterfield,James Ranallo,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Caramel - 2.75",5.5,CARD,2329137438511916
14/06/2022 11:08,Chesterfield,Raul Edwards,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85",6.1,CARD,3637295907883152
14/06/2022 11:11,Chesterfield,Loren Saucier,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75",11.5,CARD,6977464022980670
14/06/2022 11:13,Chesterfield,Allen Wanty,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Latte - 2.15, Regular Latte - 2.15",7.55,CARD,5979080781174423
14/06/2022 11:16,Chesterfield,Eileen Barnes,"Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55",5.0,CARD,2601296868172708
14/06/2022 11:19,Chesterfield,Mary Studer,"Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45",15.45,CARD,5311095774576137
14/06/2022 11:21,Chesterfield,Ronald Lewis,"Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85",14.05,CASH,
14/06/2022 11:24,Chesterfield,Hector Kertesz,Large Latte - 2.45,2.45,CASH,
14/06/2022 11:26,Chesterfield,Lisa Crowe,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CASH,
14/06/2022 11:29,Chesterfield,Charles Hudgens,"Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15",16.4,CARD,7801820376229929
14/06/2022 11:32,Chesterfield,Rafael Kestle,Regular Latte - 2.15,2.15,CARD,4537601256165453
14/06/2022 11:34,Chesterfield,Kevin Stargel,"Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Regular Flat white - 2.15",9.9,CASH,
14/06/2022 11:37,Chesterfield,Linda Jones,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25",11.8,CARD,1882502174605958
14/06/2022 11:39,Chesterfield,Patricia Powell,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,1301683081359242
14/06/2022 11:42,Chesterfield,Daniel Rowley,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25, Large Flat white - 2.45",11.7,CARD,1837779481411981
14/06/2022 11:45,Chesterfield,Emilio Frye,"Regular Flat white - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Hazelnut - 3.25",15.9,CARD,2277736806087276
14/06/2022 11:47,Chesterfield,Annie Bethell,"Regular Latte - 2.15, Regular Flavoured iced latte - Vanilla - 2.75",4.9,CARD,2924615981199327
14/06/2022 11:50,Chesterfield,Mathew Todd,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15",4.9,CARD,6723559997020429
14/06/2022 11:52,Chesterfield,Elizabeth Miller,Large Latte - 2.45,2.45,CARD,6791699386354063
14/06/2022 11:55,Chesterfield,Fred King,"Large Flavoured iced latte - Vanilla - 3.25, Large Flat white - 2.45",5.7,CASH,
14/06/2022 11:58,Chesterfield,Efrain Young,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Vanilla - 2.75",5.5,CASH,
14/06/2022 12:00,Chesterfield,Edward Sanders,"Large Flat white - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85",11.3,CARD,5329993734994541
14/06/2022 12:05,Chesterfield,Jose Roberts,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",5.3,CARD,1935137614977554
14/06/2022 12:09,Chesterfield,William Pontbriand,Regular Flat white - 2.15,2.15,CARD,8460566818802308
14/06/2022 12:14,Chesterfield,Irene Marshall,"Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75",5.2,CARD,3660724182145239
14/06/2022 12:19,Chesterfield,Betty Alvarado,Large Flat white - 2.45,2.45,CASH,
14/06/2022 12:23,Chesterfield,Maria Truett,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,1606323699199589
14/06/2022 12:28,Chesterfield,Kristal Armendariz,Large Flavoured iced latte - Caramel - 3.25,3.25,CASH,
14/06/2022 12:32,Chesterfield,Lisa Johnson,"Regular Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Hazelnut - 3.25",8.25,CASH,
14/06/2022 12:37,Chesterfield,Melissa Smith,"Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",8.45,CARD,7939375510876104
14/06/2022 12:42,Chesterfield,Robert Skousen,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Caramel - 3.25",6.0,CARD,8024092709792130
14/06/2022 12:46,Chesterfield,Vasiliki Overy,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Hazelnut - 3.25",8.55,CARD,1792816731256468
