11/06/2022 09:00,Uppingham,Carlos Nobles,"Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Speciality Tea - Peppermint - 1.30, Regular Red Label tea - 1.20",8.0,CARD,5116842245098397
11/06/2022 09:01,Uppingham,Jack Taylor,"Regular Cortado - 2.05, Large Flavoured latte - Hazelnut - 2.85",4.9,CARD,8014541900817364
11/06/2022 09:02,Uppingham,Amanda Nagel,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Hot chocolate - 2.90, Regular Speciality Tea - Peppermint - 1.30",6.8,CARD,2313215040512191
11/06/2022 09:03,Uppingham,Calvin Flaming,Large Flavoured latte - Hazelnut - 2.85,2.85,CASH,
11/06/2022 09:04,Uppingham,Paula Quinones,"Regular Hot chocolate - 2.20, Regular Flavoured latte - Caramel - 2.55, Large Speciality Tea - Green - 1.60",6.35,CARD,5880011183145219
11/06/2022 09:05,Uppingham,Nathan Nelson,"Large Speciality Tea - Green - 1.60, Regular Red Label tea - 1.20",2.8,CASH,
11/06/2022 09:06,Uppingham,Maria Weber,"Regular Cortado - 2.05, Regular Cortado - 2.05, Regular Speciality Tea - Peppermint - 1.30, Regular Cortado - 2.05",7.45,CASH,
11/06/2022 09:07,Uppingham,Mary Huey,"Large Hot chocolate - 2.90, Regular Red Label tea - 1.20, Large Speciality Tea - Peppermint - 1.60, Regular Mocha - 2.30",8.0,CARD,5142706732350971
11/06/2022 09:08,Uppingham,Victoria Stanley,"Regular Mocha - 2.30, Regular Flavoured latte - Hazelnut - 2.55, Large Speciality Tea - Peppermint - 1.60",6.45,CARD,3302300965637247
11/06/2022 09:09,Uppingham,Martha Cole,"Regular Mocha - 2.30, Regular Flavoured latte - Hazelnut - 2.55",4.85,CASH,
11/06/2022 09:10,Uppingham,Deborah Neely,"Large Smoothies - Berry Beautiful - 2.50, Regular Speciality Tea - Green - 1.30",3.8,CARD,6564177213101485
11/06/2022 09:11,Uppingham,Robert Schaeffer,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Red Label tea - 1.20, Regular Flavoured latte - Caramel - 2.55, Regular Red Label tea - 1.20, Regular Red Label tea - 1.20",11.95,CARD,3172437244034403
11/06/2022 09:12,Uppingham,Pamela Ferrell,Regular Smoothies - Berry Beautiful - 2.00,2.0,CARD,4601895268702833
11/06/2022 09:13,Uppingham,Robert Chavez,"Large Red Label tea - 1.80, Regular Cortado - 2.05, Large Mocha - 2.70, Regular Flavoured hot chocolate - Vanilla - 2.60",9.15,CARD,6872088373293808
11/06/2022 09:14,Uppingham,Will Johnson,"Large Smoothies - Berry Beautiful - 2.50, Large Flavoured latte - Hazelnut - 2.85",5.35,CARD,4178974162638679
11/06/2022 09:15,Uppingham,Bernadette Rice,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Speciality Tea - Peppermint - 1.30, Large Smoothies - Berry Beautiful - 2.50",6.7,CARD,7478189566027169
11/06/2022 09:16,Uppingham,Mable Johnson,Large Speciality Tea - Green - 1.60,1.6,CARD,3569694745299540
11/06/2022 09:17,Uppingham,Alice May,"Large Flavoured latte - Hazelnut - 2.85, Large Flavoured hot chocolate - Vanilla - 2.90",5.75,CASH,
11/06/2022 09:18,Uppingham,Leon Wind,Large Flavoured latte - Caramel - 2.85,2.85,CARD,2231750828597731
11/06/2022 09:19,Uppingham,Melissa Parent,Regular Hot chocolate - 2.20,2.2,CASH,
11/06/2022 09:20,Uppingham,Michael Collins,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Hot chocolate - 2.20, Large Cortado - 2.35",7.45,CASH,
11/06/2022 09:21,Uppingham,Constance Riley,"Regular Smoothies - Berry Beautiful - 2.00, Regular Red Label tea - 1.20, Large Smoothies - Berry Beautiful - 2.50",5.7,CASH,
