15/06/2022 09:00,Longridge,Wiley Brooks,Regular Mocha - 2.30,2.3,CARD,5206734471834385
15/06/2022 09:01,Longridge,Scott Semmes,Regular Frappes - Strawberries & Cream - 2.75,2.75,CASH,
15/06/2022 09:02,Longridge,Piedad Allen,"Large Speciality Tea - Earl Grey - 1.60, Large Mocha - 2.70, Large Speciality Tea - Earl Grey - 1.60, Large Speciality Tea - Earl Grey - 1.60, Regular Mocha - 2.30",9.8,CARD,3411989472483612
15/06/2022 09:03,Longridge,Richard Buchanan,Large Frappes - Strawberries & Cream - 3.25,3.25,CARD,4355230797565458
15/06/2022 09:04,Longridge,Darlene Celadon,"Large Smoothies - Glowing Greens - 2.50, Regular Flavoured iced latte - Caramel - 2.75",5.25,CARD,1852298953734261
15/06/2022 09:05,Longridge,Eric Witmer,"Large Mocha - 2.70, Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25, Large Mocha - 2.70, Large Flavoured iced latte - Caramel - 3.25",14.65,CARD,2549861832121329
15/06/2022 09:06,Longridge,Kelly Timmerman,Large Speciality Tea - Earl Grey - 1.60,1.6,CARD,5661413275832240
15/06/2022 09:07,Longridge,Roberta Syring,"Large Frappes - Strawberries & Cream - 3.25, Large Mocha - 2.70, Regular Frappes - Strawberries & Cream - 2.75, Regular Frappes - Strawberries & Cream - 2.75",11.45,CARD,7635990841261412
15/06/2022 09:08,Longridge,Jim Young,"Large Smoothies - Glowing Greens - 2.50, Large Glass of milk - 1.10",3.6,CASH,
15/06/2022 09:09,Longridge,Ida Rowden,"Large Speciality Tea - Earl Grey - 1.60, Large Frappes - Strawberries & Cream - 3.25, Regular Smoothies - Glowing Greens - 2.00, Large Smoothies - Glowing Greens - 2.50",9.35,CARD,7920327790847121
15/06/2022 09:10,Longridge,Allen Steward,Regular Glass of milk - 0.70,0.7,CARD,9707625639684288
15/06/2022 09:11,Longridge,Bennie Hightower,"Regular Frappes - Strawberries & Cream - 2.75, Regular Frappes - Strawberries & Cream - 2.75, Large Smoothies - Glowing Greens - 2.50, Regular Mocha - 2.30, Large Frappes - Strawberries & Cream - 3.25",13.55,CARD,9043164983911401
15/06/2022 09:13,Longridge,John White,"Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30, Large Mocha - 2.70, Large Mocha - 2.70, Regular Glass of milk - 0.70",11.15,CARD,7682826466842358
15/06/2022 09:14,Longridge,Rebecca Parke,"Regular Mocha - 2.30, Large Mocha - 2.70",5.0,CASH,
15/06/2022 09:15,Longridge,Rina Agrela,"Regular Frappes - Strawberries & Cream - 2.75, Regular Frappes - Strawberries & Cream - 2.75, Large Smoothies - Glowing Greens - 2.50, Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30",13.05,CASH,
15/06/2022 09:16,Longridge,Clarence Padilla,"Large Flavoured iced latte - Caramel - 3.25, Regular Speciality Tea - Earl Grey - 1.30, Regular Smoothies - Glowing Greens - 2.00",6.55,CARD,5452321110834833
15/06/2022 09:17,Longridge,Andrew Epling,"Regular Mocha - 2.30, Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25",11.55,CARD,8905455272731863
15/06/2022 09:18,Longridge,Mary Robertson,"Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25",6.0,CARD,7771097730837542
