20/06/2022 09:00,Uppingham,Amanda Gomez,"Large Cortado - 2.35, Regular Flavoured latte - Caramel - 2.55",4.9,CARD,2372547626271181
20/06/2022 09:01,Uppingham,Dexter Baker,Regular Mocha - 2.30,2.3,CASH,
20/06/2022 09:02,Uppingham,Marshall Miller,"Large Red Label tea - 1.80, Large Flavoured latte - Caramel - 2.85",4.65,CARD,4241525919769019
20/06/2022 09:03,Uppingham,Angela Ewing,Regular Flavoured latte - Hazelnut - 2.55,2.55,CASH,
20/06/2022 09:04,Uppingham,George Coon,"Regular Smoothies - Berry Beautiful - 2.00, Regular Flavoured hot chocolate - Vanilla - 2.60",4.6,CARD,9354236719053846
20/06/2022 09:05,Uppingham,Jeannette Hutson,Regular Mocha - 2.30,2.3,CARD,6097044100266591
20/06/2022 09:06,Uppingham,Victoria Wilson,"Regular Smoothies - Berry Beautiful - 2.00, Regular Red Label tea - 1.20, Large Cortado - 2.35, Large Flavoured latte - Caramel - 2.85",8.4,CASH,
20/06/2022 09:07,Uppingham,David Olson,Regular Red Label tea - 1.20,1.2,CARD,4494777126103045
20/06/2022 09:08,Uppingham,Tim Davis,"Regular Speciality Tea - Green - 1.30, Large Mocha - 2.70, Large Red Label tea - 1.80",5.8,CARD,5400056842034823
20/06/2022 09:09,Uppingham,Elaine Mosley,"Regular Cortado - 2.05, Regular Red Label tea - 1.20, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Flavoured latte - Hazelnut - 2.55, Regular Red Label tea - 1.20",12.5,CASH,
20/06/2022 09:10,Uppingham,Richard Limones,"Large Red Label tea - 1.80, Regular Hot chocolate - 2.20",4.0,CASH,
20/06/2022 09:11,Uppingham,Kathy Bucy,"Large Speciality Tea - Peppermint - 1.60, Large Flavoured latte - Hazelnut - 2.85, Regular Smoothies - Berry Beautiful - 2.00, Large Red Label tea - 1.80, Large Speciality Tea - Green - 1.60",9.85,CASH,
20/06/2022 09:12,Uppingham,Chad Fincher,"Regular Flavoured latte - Hazelnut - 2.55, Regular Red Label tea - 1.20",3.75,CARD,2869685482620304
20/06/2022 09:13,Uppingham,Betty Harper,"Regular Mocha - 2.30, Large Cortado - 2.35",4.65,CASH,
20/06/2022 09:14,Uppingham,Mary Walls,Regular Hot chocolate - 2.20,2.2,CARD,4933236484673878
20/06/2022 09:15,Uppingham,Lisa Easley,"Regular Mocha - 2.30, Large Hot chocolate - 2.90, Regular Speciality Tea - Green - 1.30",6.5,CARD,4029954687913221
20/06/2022 09:16,Uppingham,Allison Harman,"Large Flavoured latte - Caramel - 2.85, Large Mocha - 2.70, Large Speciality Tea - Peppermint - 1.60",7.15,CASH,
20/06/2022 09:17,Uppingham,Jodi Jackson,"Regular Mocha - 2.30, Regular Mocha - 2.30",4.6,CARD,7507530898187158
20/06/2022 09:18,Uppingham,Sonny Cockerham,"Large Red Label tea - 1.80, Large Speciality Tea - Peppermint - 1.60",3.4,CARD,4086426894588542
20/06/2022 09:19,Uppingham,Tara Hicks,"Large Flavoured latte - Caramel - 2.85, Large Cortado - 2.35, Large Hot chocolate - 2.90, Regular Mocha - 2.30",10.4,CARD,2238527056424934
20/06/2022 09:20,Uppingham,Jennifer Smith,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CARD,8229883334311439
20/06/2022 09:21,Uppingham,Keith Forney,"Large Speciality Tea - Green - 1.60, Regular Red Label tea - 1.20, Regular Mocha - 2.30",5.1,CARD,6327373145714565
20/06/2022 09:22,Uppingham,James Skaggs,"Large Red Label tea - 1.80, Large Cortado - 2.35, Regular Smoothies - Berry Beautiful - 2.00, Large Speciality Tea - Peppermint - 1.60, Large Mocha - 2.70",10.45,CASH,
20/06/2022 09:23,Uppingham,Victoria Tran,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Caramel - 2.85, Large Mocha - 2.70, Regular Flavoured latte - Caramel - 2.55, Regular Hot chocolate - 2.20, Large Hot chocolate - 2.90",15.75,CARD,6709155460632704
20/06/2022 09:24,Uppingham,Raquel Funk,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Caramel - 2.85",5.4,CASH,
20/06/2022 09:25,Uppingham,Josefa Agee,Regular Mocha - 2.30,2.3,CASH,
20/06/2022 09:26,Uppingham,James Evans,Large Mocha - 2.70,2.7,CASH,
20/06/2022 09:27,Uppingham,James Houghton,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CARD,4686285577626307
20/06/2022 09:28,Uppingham,Ruben Mays,"Large Mocha - 2.70, Regular Speciality Tea - Green - 1.30, Regular Flavoured latte - Hazelnut - 2.55",6.55,CARD,4465803774175034
20/06/2022 09:29,Uppingham,Edgar Howard,Large Flavoured latte - Hazelnut - 2.85,2.85,CASH,
20/06/2022 09:30,Uppingham,Charles Nelson,Large Smoothies - Berry Beautiful - 2.50,2.5,CARD,5992027529115333
20/06/2022 09:31,Uppingham,Helena Martin,Large Cortado - 2.35,2.35,CARD,6931167485484039
20/06/2022 09:32,Uppingham,Michael Castaneda,"Large Hot chocolate - 2.90, Regular Speciality Tea - Peppermint - 1.30, Large Smoothies - Berry Beautiful - 2.50",6.7,CARD,1869887348389443
20/06/2022 09:33,Uppingham,Sandy Obrien,"Regular Mocha - 2.30, Large Hot chocolate - 2.90, Regular Cortado - 2.05, Large Flavoured latte - Caramel - 2.85, Regular Smoothies - Berry Beautiful - 2.00",12.1,CARD,3676079842562101
20/06/2022 09:34,Uppingham,Richard Hewitt,Large Cortado - 2.35,2.35,CARD,7792518617713724
20/06/2022 09:35,Uppingham,Violet Mercer,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Mocha - 2.70",5.6,CARD,9903990030099290
20/06/2022 09:36,Uppingham,Warren Renaud,Large Red Label tea - 1.80,1.8,CARD,9753231892318039
20/06/2022 09:37,Uppingham,Frank Meier,"Large Speciality Tea - Green - 1.60, Regular Hot chocolate - 2.20, Large Red Label tea - 1.80, Large Cortado - 2.35",7.95,CARD,1216168818557197
20/06/2022 09:38,Uppingham,Rudy Borrow,"Large Flavoured latte - Caramel - 2.85, Regular Speciality Tea - Green - 1.30, Large Mocha - 2.70, Regular Cortado - 2.05, Regular Hot chocolate - 2.20",11.1,CARD,1043797574718602
20/06/2022 09:39,Uppingham,Scott Strasser,"Regular Flavoured latte - Caramel - 2.55, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Speciality Tea - Green - 1.60, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Flavoured latte - Caramel - 2.55",12.2,CARD,9269422617441572
20/06/2022 09:40,Uppingham,Gary Gray,"Large Flavoured latte - Hazelnut - 2.85, Large Speciality Tea - Green - 1.60, Large Cortado - 2.35, Regular Speciality Tea - Peppermint - 1.30",8.1,CARD,4027495688466555
20/06/2022 09:41,Uppingham,Lisa Abarca,"Regular Smoothies - Berry Beautiful - 2.00, Large Smoothies - Berry Beautiful - 2.50, Regular Flavoured latte - Caramel - 2.55, Large Speciality Tea - Green - 1.60",8.65,CARD,1385988079109722
20/06/2022 09:42,Uppingham,Linda Waller,"Regular Smoothies - Berry Beautiful - 2.00, Regular Hot chocolate - 2.20",4.2,CARD,1292701804137922
20/06/2022 09:43,Uppingham,Joe Stringer,"Large Speciality Tea - Green - 1.60, Large Red Label tea - 1.80",3.4,CASH,
20/06/2022 09:44,Uppingham,Patricia Laxton,"Large Cortado - 2.35, Regular Speciality Tea - Green - 1.30, Regular Mocha - 2.30, Large Flavoured latte - Caramel - 2.85",8.8,CARD,3138783055012960
20/06/2022 09:45,Uppingham,Robert Schroeder,"Large Flavoured latte - Caramel - 2.85, Large Speciality Tea - Green - 1.60, Large Speciality Tea - Peppermint - 1.60",6.05,CASH,
20/06/2022 09:46,Uppingham,Man Brown,"Regular Cortado - 2.05, Large Mocha - 2.70",4.75,CARD,3477128200145519
20/06/2022 09:47,Uppingham,Kurt Schaefer,"Large Smoothies - Berry Beautiful - 2.50, Regular Speciality Tea - Peppermint - 1.30, Regular Speciality Tea - Peppermint - 1.30, Large Flavoured latte - Hazelnut - 2.85, Regular Speciality Tea - Peppermint - 1.30",9.25,CARD,9804574584112471
20/06/2022 09:48,Uppingham,Clarence Ruderman,"Large Flavoured latte - Hazelnut - 2.85, Regular Hot chocolate - 2.20, Regular Speciality Tea - Green - 1.30, Large Speciality Tea - Green - 1.60",7.95,CASH,
20/06/2022 09:49,Uppingham,Ruth Rocco,Large Speciality Tea - Green - 1.60,1.6,CARD,1233232284477805
20/06/2022 09:50,Uppingham,Whitney Mackey,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CARD,8009975095284633
20/06/2022 09:51,Uppingham,Wiley Steel,"Regular Speciality Tea - Peppermint - 1.30, Large Flavoured latte - Hazelnut - 2.85, Regular Cortado - 2.05",6.2,CARD,9677629425710416
20/06/2022 09:52,Uppingham,Laura Greig,Large Speciality Tea - Peppermint - 1.60,1.6,CARD,2466437287961173
20/06/2022 09:53,Uppingham,Tiffany Right,Regular Hot chocolate - 2.20,2.2,CARD,6741432236626904
20/06/2022 09:54,Uppingham,Mary Perry,"Regular Flavoured latte - Hazelnut - 2.55, Large Mocha - 2.70, Large Smoothies - Berry Beautiful - 2.50, Regular Speciality Tea - Green - 1.30",9.05,CARD,4897394801450440
20/06/2022 09:55,Uppingham,Steve Hull,"Regular Hot chocolate - 2.20, Regular Hot chocolate - 2.20, Large Speciality Tea - Peppermint - 1.60, Large Flavoured latte - Caramel - 2.85, Large Smoothies - Berry Beautiful - 2.50",11.35,CARD,7854827831371814
20/06/2022 09:56,Uppingham,Lynn Thomas,"Regular Hot chocolate - 2.20, Regular Speciality Tea - Peppermint - 1.30",3.5,CASH,
20/06/2022 09:57,Uppingham,William Smith,"Large Flavoured latte - Caramel - 2.85, Large Flavoured latte - Caramel - 2.85",5.7,CARD,3114881420673776
20/06/2022 09:58,Uppingham,Gerard Cartwright,"Regular Flavoured latte - Hazelnut - 2.55, Large Red Label tea - 1.80, Large Hot chocolate - 2.90",7.25,CASH,
20/06/2022 09:59,Uppingham,Lisa Redinger,Large Red Label tea - 1.80,1.8,CARD,5578817971932774
20/06/2022 10:01,Uppingham,Paul Patterson,"Regular Red Label tea - 1.20, Regular Red Label tea - 1.20",2.4,CARD,8598391841837112
20/06/2022 10:02,Uppingham,Barbara Mesa,"Regular Flavoured latte - Hazelnut - 2.55, Large Mocha - 2.70",5.25,CARD,2483722463423737
20/06/2022 10:03,Uppingham,Kira Chambliss,"Regular Red Label tea - 1.20, Large Mocha - 2.70, Large Smoothies - Berry Beautiful - 2.50",6.4,CARD,8867233374789226
20/06/2022 10:04,Uppingham,John Stoll,"Large Speciality Tea - Peppermint - 1.60, Regular Red Label tea - 1.20, Large Flavoured hot chocolate - Vanilla - 2.90, Large Speciality Tea - Green - 1.60, Regular Flavoured latte - Hazelnut - 2.55",9.85,CARD,9767407421176162
20/06/2022 10:06,Uppingham,Erica Crowther,"Large Mocha - 2.70, Large Smoothies - Berry Beautiful - 2.50, Regular Speciality Tea - Peppermint - 1.30, Large Flavoured latte - Hazelnut - 2.85",9.35,CARD,3197365486214756
20/06/2022 10:07,Uppingham,Ada Pacheco,"Regular Speciality Tea - Green - 1.30, Large Mocha - 2.70, Large Flavoured hot chocolate - Vanilla - 2.90",6.9,CASH,
20/06/2022 10:08,Uppingham,William Falkowski,"Regular Speciality Tea - Peppermint - 1.30, Regular Mocha - 2.30",3.6,CARD,3313865799174895
20/06/2022 10:09,Uppingham,Wilma Russell,"Large Smoothies - Berry Beautiful - 2.50, Regular Flavoured hot chocolate - Vanilla - 2.60",5.1,CARD,3578089308762266
20/06/2022 10:11,Uppingham,Lura Mannon,Regular Flavoured latte - Caramel - 2.55,2.55,CARD,8922811478361396
20/06/2022 10:12,Uppingham,David Kelly,Regular Hot chocolate - 2.20,2.2,CASH,
20/06/2022 10:13,Uppingham,Maria Gonzalez,"Large Flavoured latte - Caramel - 2.85, Regular Cortado - 2.05, Regular Flavoured latte - Caramel - 2.55, Regular Hot chocolate - 2.20",9.65,CARD,3772660327906242
20/06/2022 10:14,Uppingham,Michael Lenox,"Regular Mocha - 2.30, Large Red Label tea - 1.80, Regular Red Label tea - 1.20",5.3,CARD,5998937923771349
20/06/2022 10:16,Uppingham,Delinda Moore,"Regular Speciality Tea - Peppermint - 1.30, Regular Flavoured latte - Caramel - 2.55",3.85,CARD,2479617180148993
20/06/2022 10:17,Uppingham,Iris Martin,"Large Mocha - 2.70, Large Speciality Tea - Green - 1.60",4.3,CARD,3284827365038574
20/06/2022 10:18,Uppingham,Ryan Brown,"Large Speciality Tea - Green - 1.60, Large Flavoured latte - Caramel - 2.85, Regular Smoothies - Berry Beautiful - 2.00, Large Speciality Tea - Green - 1.60, Regular Red Label tea - 1.20",9.25,CARD,5836215910014481
20/06/2022 10:19,Uppingham,Jacque Weems,"Large Speciality Tea - Green - 1.60, Regular Mocha - 2.30, Regular Mocha - 2.30, Regular Red Label tea - 1.20",7.4,CASH,
