21/06/2022 09:00,Longridge,John Barker,"Large Mocha - 2.70, Regular Flavoured iced latte - Caramel - 2.75, Large Glass of milk - 1.10, Regular Glass of milk - 0.70, Large Glass of milk - 1.10",8.35,CARD,7009875065690750
21/06/2022 09:01,Longridge,Matthew Dameron,"Regular Flavoured iced latte - Caramel - 2.75, Regular Frappes - Strawberries & Cream - 2.75, Large Speciality Tea - Earl Grey - 1.60, Regular Mocha - 2.30, Regular Smoothies - Glowing Greens - 2.00",11.4,CARD,5496758090705071
21/06/2022 09:02,Longridge,Clifford Jordan,"Large Speciality Tea - Earl Grey - 1.60, Large Flavoured iced latte - Caramel - 3.25",4.85,CARD,7203698643549538
21/06/2022 09:03,Longridge,Michael Katt,"Large Glass of milk - 1.10, Regular Glass of milk - 0.70, Regular Mocha - 2.30, Large Mocha - 2.70",6.8,CARD,4521057136866645
21/06/2022 09:04,Longridge,Oliver Daniel,"Large Glass of milk - 1.10, Regular Frappes - Strawberries & Cream - 2.75, Regular Frappes - Strawberries & Cream - 2.75, Regular Glass of milk - 0.70, Regular Speciality Tea - Earl Grey - 1.30, Large Speciality Tea - Earl Grey - 1.60",10.2,CARD,1584133151614692
21/06/2022 09:05,Longridge,Christina Gagnon,"Regular Speciality Tea - Earl Grey - 1.30, Large Mocha - 2.70, Large Flavoured iced latte - Caramel - 3.25",7.25,CASH,
21/06/2022 09:06,Longridge,Brian Hedgepeth,"Large Glass of milk - 1.10, Regular Speciality Tea - Earl Grey - 1.30",2.4,CARD,3177165302657686
21/06/2022 09:07,Longridge,Thomas Shields,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,9808186504181270
21/06/2022 09:08,Longridge,Nellie Mangano,"Large Smoothies - Glowing Greens - 2.50, Large Flavoured iced latte - Caramel - 3.25",5.75,CARD,8500983583049844
21/06/2022 09:09,Longridge,Stanton Rape,"Regular Flavoured iced latte - Caramel - 2.75, Large Speciality Tea - Earl Grey - 1.60",4.35,CARD,8030911165545240
21/06/2022 09:10,Longridge,Ricky Pressley,Large Speciality Tea - Earl Grey - 1.60,1.6,CARD,5624619730844751
21/06/2022 09:11,Longridge,Marshall Elliott,"Regular Mocha - 2.30, Regular Speciality Tea - Earl Grey - 1.30",3.6,CARD,5931701848109365
21/06/2022 09:13,Longridge,Kris Lettinga,Large Glass of milk - 1.10,1.1,CASH,
21/06/2022 09:14,Longridge,Colleen Ballinger,"Regular Mocha - 2.30, Large Frappes - Strawberries & Cream - 3.25",5.55,CASH,
21/06/2022 09:15,Longridge,Bernice Britt,"Large Mocha - 2.70, Regular Mocha - 2.30, Regular Flavoured iced latte - Caramel - 2.75, Regular Speciality Tea - Earl Grey - 1.30, Regular Glass of milk - 0.70",9.75,CARD,1314716799634970
21/06/2022 09:16,Longridge,Micheal Rivera,"Regular Frappes - Strawberries & Cream - 2.75, Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25",13.3,CASH,
21/06/2022 09:17,Longridge,Lee Craig,"Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00, Large Flavoured iced latte - Caramel - 3.25",7.25,CASH,
21/06/2022 09:18,Longridge,Allison Carlson,"Large Smoothies - Glowing Greens - 2.50, Regular Mocha - 2.30, Regular Glass of milk - 0.70",5.5,CARD,5819436803067481
21/06/2022 09:19,Longridge,Charles Lenton,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,2794423752646329
21/06/2022 09:20,Longridge,Theresa Terrell,"Regular Flavoured iced latte - Caramel - 2.75, Regular Mocha - 2.30",5.05,CARD,5882765691608240
21/06/2022 09:21,Longridge,David Russell,Large Speciality Tea - Earl Grey - 1.60,1.6,CASH,
21/06/2022 09:22,Longridge,Ronald Craig,"Regular Smoothies - Glowing Greens - 2.00, Large Frappes - Strawberries & Cream - 3.25",5.25,CASH,
21/06/2022 09:23,Longridge,Steven Barrick,Regular Frappes - Strawberries & Cream - 2.75,2.75,CARD,8892360885822073
21/06/2022 09:24,Longridge,Matthew Na,"Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00, Regular Speciality Tea - Earl Grey - 1.30, Regular Smoothies - Glowing Greens - 2.00",7.3,CARD,3403095672188704
21/06/2022 09:26,Longridge,Mark Hackney,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,5472322240976047
21/06/2022 09:27,Longridge,Arthur Underwood,"Regular Frappes - Strawberries & Cream - 2.75, Large Smoothies - Glowing Greens - 2.50",5.25,CARD,7076228056147203
21/06/2022 09:28,Longridge,Dawn Galvan,"Regular Smoothies - Glowing Greens - 2.00, Regular Glass of milk - 0.70, Regular Speciality Tea - Earl Grey - 1.30",4.0,CASH,
21/06/2022 09:29,Longridge,Monica Butler,"Large Smoothies - Glowing Greens - 2.50, Regular Glass of milk - 0.70",3.2,CARD,9689544267526904
21/06/2022 09:30,Longridge,Amy Bowman,"Regular Glass of milk - 0.70, Regular Glass of milk - 0.70, Regular Smoothies - Glowing Greens - 2.00, Large Glass of milk - 1.10",4.5,CARD,6295789884577525
21/06/2022 09:31,Longridge,Stephanie Christian,"Large Frappes - Strawberries & Cream - 3.25, Large Glass of milk - 1.10, Regular Smoothies - Glowing Greens - 2.00, Large Glass of milk - 1.10, Regular Speciality Tea - Earl Grey - 1.30",8.75,CARD,7541523642274875
21/06/2022 09:32,Longridge,Ashley Prosser,"Large Mocha - 2.70, Regular Frappes - Strawberries & Cream - 2.75",5.45,CARD,8696275921544071
21/06/2022 09:33,Longridge,Miguel Crawford,"Large Smoothies - Glowing Greens - 2.50, Regular Flavoured iced latte - Caramel - 2.75",5.25,CARD,8672612165017127
21/06/2022 09:34,Longridge,Kelvin Stafford,"Large Speciality Tea - Earl Grey - 1.60, Regular Glass of milk - 0.70",2.3,CARD,1593815697281425
21/06/2022 09:35,Longridge,Benjamin Durham,"Large Flavoured iced latte - Caramel - 3.25, Large Smoothies - Glowing Greens - 2.50",5.75,CARD,5921907818582589
21/06/2022 09:36,Longridge,Levi Mcconnell,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,4965305166510157
21/06/2022 09:37,Longridge,Christa Zingaro,Large Mocha - 2.70,2.7,CASH,
21/06/2022 09:39,Longridge,Sarah Norden,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,8222236413815454
