17/06/2022 09:00,Longridge,Francisco Longo,Large Smoothies - Glowing Greens - 2.50,2.5,CASH,
17/06/2022 09:01,Longridge,Amos Thompson,Regular Smoothies - Glowing Greens - 2.00,2.0,CARD,2083283128575132
17/06/2022 09:02,Longridge,Suzanne Lee,"Large Speciality Tea - Earl Grey - 1.60, Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75",7.6,CARD,2496428652323836
17/06/2022 09:03,Longridge,Carrie Thompson,"Large Smoothies - Glowing Greens - 2.50, Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00",6.5,CARD,4151726238579801
17/06/2022 09:04,Longridge,Tonya Paulsen,"Large Flavoured iced latte - Caramel - 3.25, Large Speciality Tea - Earl Grey - 1.60, Regular Smoothies - Glowing Greens - 2.00",6.85,CARD,5022266643094079
17/06/2022 09:05,Longridge,Ernestine Anderson,Large Frappes - Strawberries & Cream - 3.25,3.25,CARD,2621152743501505
17/06/2022 09:06,Longridge,Jeffrey Acosta,"Large Mocha - 2.70, Regular Glass of milk - 0.70, Regular Glass of milk - 0.70, Large Flavoured iced latte - Caramel - 3.25",7.35,CARD,2040571307776870
17/06/2022 09:07,Longridge,Alexander Scharich,"Large Smoothies - Glowing Greens - 2.50, Large Flavoured iced latte - Caramel - 3.25",5.75,CASH,
17/06/2022 09:08,Longridge,Fred Garcia,"Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Speciality Tea - Earl Grey - 1.30, Large Glass of milk - 1.10, Large Frappes - Strawberries & Cream - 3.25",11.65,CASH,
17/06/2022 09:09,Longridge,Steven Morlan,"Large Mocha - 2.70, Regular Flavoured iced latte - Caramel - 2.75, Regular Mocha - 2.30, Regular Flavoured iced latte - Caramel - 2.75, Regular Mocha - 2.30",12.8,CASH,
17/06/2022 09:10,Longridge,Billy Myles,"Large Smoothies - Glowing Greens - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Large Speciality Tea - Earl Grey - 1.60, Large Mocha - 2.70",8.1,CASH,
17/06/2022 09:11,Longridge,Doug Salazar,"Large Mocha - 2.70, Regular Glass of milk - 0.70, Large Smoothies - Glowing Greens - 2.50",5.9,CASH,
17/06/2022 09:13,Longridge,Mary Long,"Large Mocha - 2.70, Regular Frappes - Strawberries & Cream - 2.75",5.45,CASH,
17/06/2022 09:14,Longridge,Amelia Hall,"Regular Mocha - 2.30, Regular Smoothies - Glowing Greens - 2.00, Large Mocha - 2.70, Large Mocha - 2.70",9.7,CARD,2760285576067214
17/06/2022 09:15,Longridge,Clara Adams,Regular Smoothies - Glowing Greens - 2.00,2.0,CARD,3292579690883016
